user_id,event_type,value,duration,timestamp
3162681611,2,93,5,2022-02-03 13:10:01
3162681611,1,0,11,2022-02-03 13:10:01
3162681611,2,51,10,2022-02-03 13:10:01
3645020707,2,3,5,2022-02-03 13:10:01
3162681611,2,10,15,2022-02-03 13:10:01
3162681611,1,0,18,2022-02-03 13:10:01
3162681611,2,5,20,2022-02-03 13:10:01
3162681611,1,0,23,2022-02-03 13:10:01
622178292,2,4,5,2022-02-03 13:10:01
3162681611,1,0,27,2022-02-03 13:10:01
622178292,2,3,10,2022-02-03 13:10:01
622178292,2,1,15,2022-02-03 13:10:01
622178292,2,4,20,2022-02-03 13:10:01
622178292,2,5,25,2022-02-03 13:11:01
1299183120,2,6,6,2022-02-03 13:21:01
1299183120,2,12,21,2022-02-03 13:21:01
1299183120,2,4,26,2022-02-03 13:21:01
1294468026,2,19,15,2022-02-03 13:23:02
1294468026,2,28,20,2022-02-03 13:24:01
1571425535,2,6,46,2022-02-03 13:26:01
2998448145,2,2,5,2022-02-03 13:26:01
1735221150,2,45,13,2022-02-03 13:30:01
3575152284,2,3,20,2022-02-03 13:32:01
1403743723,2,54,5,2022-02-03 13:37:01
1562760206,2,3,20,2022-02-03 13:41:01
2966827447,2,16,10,2022-02-03 13:44:01
2966827447,2,41,15,2022-02-03 13:44:01
2966827447,3,71,15,2022-02-03 13:44:01
2966827447,1,0,18,2022-02-03 13:44:01
2966827447,2,40,21,2022-02-03 13:44:01
2959721836,2,82,15,2022-02-03 13:45:01
90520557,2,3,20,2022-02-03 13:48:02
3117584176,2,46,10,2022-02-03 13:52:01
3117584176,2,15,15,2022-02-03 13:52:01
628147983,2,1,15,2022-02-03 13:54:02
3157687397,2,51,5,2022-02-03 14:10:01
3157687397,2,22,5,2022-02-03 14:11:01
3157687397,2,19,15,2022-02-03 14:11:01
3157687397,2,29,5,2022-02-03 14:14:01
1306435045,2,45,5,2022-02-03 14:15:01
1306435045,2,15,10,2022-02-03 14:15:01
3157687397,2,3,5,2022-02-03 14:16:01
3157687397,2,1,5,2022-02-03 14:17:01
3157687397,2,2,5,2022-02-03 14:17:01
93078929,2,3,10,2022-02-03 14:17:01
1579801324,2,36,6,2022-02-03 14:20:01
3177858629,2,2,6,2022-02-03 14:20:01
3177858629,1,0,13,2022-02-03 14:20:01
1579801324,2,50,11,2022-02-03 14:20:01
522786486,2,2,5,2022-02-03 14:20:01
94134145,2,1,6,2022-02-03 14:20:01
522786486,1,0,11,2022-02-03 14:20:01
1492904298,2,30,6,2022-02-03 14:20:01
1579801324,2,43,16,2022-02-03 14:20:01
2884232944,2,14,5,2022-02-03 14:20:01
3036522068,2,36,12,2022-02-03 14:20:01
522786486,2,5,10,2022-02-03 14:20:01
522786486,3,1,10,2022-02-03 14:20:01
1357520420,2,42,5,2022-02-03 14:20:01
94134145,2,6,11,2022-02-03 14:20:01
94134145,3,10,11,2022-02-03 14:20:01
94134145,1,0,15,2022-02-03 14:20:01
3319572887,1,0,15,2022-02-03 14:20:01
1735401965,1,1,7,2022-02-03 14:20:01
1492904298,2,25,11,2022-02-03 14:20:01
2883825972,1,1,7,2022-02-03 14:20:01
32881952,2,61,7,2022-02-03 14:20:01
3319572887,2,7,11,2022-02-03 14:20:01
3319572887,3,8,11,2022-02-03 14:20:01
3649309077,2,3,8,2022-02-03 14:20:01
3036522068,3,28,17,2022-02-03 14:20:01
2107905404,2,29,5,2022-02-03 14:20:01
1729703038,2,5,11,2022-02-03 14:20:01
1729703038,3,1,11,2022-02-03 14:20:01
3372490874,2,66,5,2022-02-03 14:20:01
3372490874,3,11,5,2022-02-03 14:20:01
3372490874,1,0,6,2022-02-03 14:20:01
1357520420,2,9,10,2022-02-03 14:21:01
1739304430,2,5,11,2022-02-03 14:21:01
1739304430,3,1,11,2022-02-03 14:21:01
1739304430,1,0,16,2022-02-03 14:21:01
1357520420,3,1,10,2022-02-03 14:21:01
3000216566,2,2,5,2022-02-03 14:21:01
1832657474,1,0,11,2022-02-03 14:21:01
455239900,2,1,6,2022-02-03 14:21:01
766958014,2,7,5,2022-02-03 14:21:01
32881952,2,66,12,2022-02-03 14:21:01
1729703038,1,0,19,2022-02-03 14:21:01
1832657474,2,4,10,2022-02-03 14:21:01
1832657474,3,1,10,2022-02-03 14:21:01
2107905404,1,0,3,2022-02-03 14:21:01
1492904298,2,11,16,2022-02-03 14:21:01
3649309077,2,12,13,2022-02-03 14:21:01
3649309077,3,1,13,2022-02-03 14:21:01
712023760,2,21,5,2022-02-03 14:21:01
766958014,1,0,10,2022-02-03 14:21:01
1579801324,2,19,26,2022-02-03 14:21:01
662486662,2,82,7,2022-02-03 14:21:01
3649309077,1,0,22,2022-02-03 14:21:01
1578489651,2,1,5,2022-02-03 14:21:01
3394296494,2,3,5,2022-02-03 14:21:01
2060927097,2,64,13,2022-02-03 14:21:01
712023760,1,0,1,2022-02-03 14:21:01
455239900,1,0,15,2022-02-03 14:21:01
1357520420,2,7,15,2022-02-03 14:21:01
455239900,2,5,11,2022-02-03 14:21:01
455239900,3,2,11,2022-02-03 14:21:01
3000216566,2,1,10,2022-02-03 14:21:01
3277525432,2,1,7,2022-02-03 14:21:01
3000216566,2,100,5,2022-02-03 14:21:01
774852794,2,43,7,2022-02-03 14:21:01
1492904298,2,18,21,2022-02-03 14:21:01
662486662,2,150,12,2022-02-03 14:21:01
2110626105,2,20,6,2022-02-03 14:21:01
1579801324,2,88,31,2022-02-03 14:21:01
85326188,2,5,5,2022-02-03 14:21:01
2060927097,2,2,18,2022-02-03 14:21:01
825351617,1,1,8,2022-02-03 14:21:01
2984141502,2,35,7,2022-02-03 14:21:01
1578489651,2,6,10,2022-02-03 14:21:01
1578489651,3,2,10,2022-02-03 14:21:01
1360564882,1,0,13,2022-02-03 14:21:01
3394296494,2,4,10,2022-02-03 14:21:01
3394296494,3,2,10,2022-02-03 14:21:01
1492904298,1,1,12424,2022-02-03 14:21:01
1578489651,1,0,14,2022-02-03 14:21:01
712816026,2,56,7,2022-02-03 14:21:01
609467477,2,3,9,2022-02-03 14:21:01
1360564882,2,2,10,2022-02-03 14:21:01
1360564882,3,1,10,2022-02-03 14:21:01
85326188,1,0,12,2022-02-03 14:21:01
771303430,1,1,16,2022-02-03 14:21:01
1357520420,2,97,20,2022-02-03 14:21:01
774852794,2,65,12,2022-02-03 14:21:01
3277525432,1,0,15,2022-02-03 14:21:01
3277525432,3,1,12,2022-02-03 14:21:01
3277525432,2,6,12,2022-02-03 14:21:01
3000216566,2,2,10,2022-02-03 14:21:01
1984193776,2,1,5,2022-02-03 14:21:01
3535455301,2,4,5,2022-02-03 14:21:01
662486662,2,175,17,2022-02-03 14:21:01
2110626105,2,73,11,2022-02-03 14:21:01
2060927097,2,202,23,2022-02-03 14:21:01
3165308489,2,1,5,2022-02-03 14:21:01
712816026,2,25,12,2022-02-03 14:21:01
3535455301,1,0,9,2022-02-03 14:21:01
1984193776,1,0,6,2022-02-03 14:21:01
1299087554,2,62,5,2022-02-03 14:21:01
1299087554,3,13,5,2022-02-03 14:21:01
1984193776,2,23,5,2022-02-03 14:21:01
1984193776,3,5,5,2022-02-03 14:21:01
1401818000,2,14,8,2022-02-03 14:21:01
788278295,1,1,13,2022-02-03 14:21:01
3689958509,1,0,13,2022-02-03 14:21:01
1357520420,2,3,25,2022-02-03 14:21:01
774852794,2,55,17,2022-02-03 14:21:01
3689958509,2,9,11,2022-02-03 14:21:01
3689958509,3,9,11,2022-02-03 14:21:01
2110626105,2,5,16,2022-02-03 14:21:01
1549968095,2,64,8,2022-02-03 14:21:01
609467477,2,3,14,2022-02-03 14:21:01
1046109048,3,11,20,2022-02-03 14:21:01
1046109048,1,0,28,2022-02-03 14:21:01
3165308489,1,0,13,2022-02-03 14:21:01
3574737163,2,99,9,2022-02-03 14:21:01
3165308489,2,5,10,2022-02-03 14:21:01
3165308489,3,1,10,2022-02-03 14:21:01
1742417125,2,2,12,2022-02-03 14:21:01
20445841,1,1,23,2022-02-03 14:21:01
623436612,2,3,6,2022-02-03 14:21:01
609467477,2,7,19,2022-02-03 14:21:01
609467477,1,0,30,2022-02-03 14:21:01
1319930361,2,4,5,2022-02-03 14:21:01
3418239234,1,1,7,2022-02-03 14:21:01
1055344764,2,3,5,2022-02-03 14:21:01
1299087554,2,33,10,2022-02-03 14:21:01
1299087554,3,106,10,2022-02-03 14:21:01
20445841,1,1,24,2022-02-03 14:21:01
1055344764,2,1,5,2022-02-03 14:21:01
3024560399,2,49,12,2022-02-03 14:21:01
1319930361,1,0,10,2022-02-03 14:21:01
771303430,1,1,11,2022-02-03 14:21:01
857998272,1,0,5,2022-02-03 14:21:01
774852794,2,2,22,2022-02-03 14:21:01
1791756909,2,70,5,2022-02-03 14:21:01
1791756909,3,11,5,2022-02-03 14:21:01
1791756909,1,0,6,2022-02-03 14:21:01
824498907,2,19,11,2022-02-03 14:21:01
1549968095,2,114,13,2022-02-03 14:21:01
3574737163,2,102,14,2022-02-03 14:21:01
1731250119,2,9,5,2022-02-03 14:21:01
788278295,1,1,14,2022-02-03 14:21:01
1869182834,2,81,9,2022-02-03 14:21:01
857998272,2,20,5,2022-02-03 14:21:01
857998272,3,6,5,2022-02-03 14:21:01
1883529799,2,127,18,2022-02-03 14:21:01
1869182834,3,8,9,2022-02-03 14:21:01
1883529799,3,2,18,2022-02-03 14:21:01
608842833,2,19,5,2022-02-03 14:21:01
712816026,2,92,22,2022-02-03 14:21:01
623436612,1,0,15,2022-02-03 14:21:01
712816026,3,7,22,2022-02-03 14:21:01
623436612,2,9,11,2022-02-03 14:21:01
623436612,3,11,11,2022-02-03 14:21:01
2475180987,2,3,12,2022-02-03 14:21:01
3024560399,2,92,17,2022-02-03 14:21:01
771314647,1,0,21,2022-02-03 14:21:01
1731250119,1,0,3,2022-02-03 14:21:01
1401818000,2,33,19,2022-02-03 14:21:01
1401818000,3,7,19,2022-02-03 14:21:01
1581538824,2,2,11,2022-02-03 14:21:01
774852794,2,16,27,2022-02-03 14:21:01
85896126,1,0,13,2022-02-03 14:21:01
771314647,2,1,16,2022-02-03 14:21:01
771314647,3,1,16,2022-02-03 14:21:01
1883529799,2,40,23,2022-02-03 14:21:01
3514791709,1,0,0,2022-02-03 14:21:01
608842833,1,0,2,2022-02-03 14:21:01
1869182834,2,134,14,2022-02-03 14:21:01
2110626105,2,62,26,2022-02-03 14:21:01
3514791709,2,25,15,2022-02-03 14:21:01
85896126,2,4,10,2022-02-03 14:21:01
85896126,3,1,10,2022-02-03 14:21:01
3574737163,2,94,19,2022-02-03 14:21:01
1521931006,2,7,5,2022-02-03 14:21:01
3514791709,3,1,15,2022-02-03 14:21:01
1731250119,3,14,5,2022-02-03 14:21:01
788278295,1,1,23,2022-02-03 14:21:01
1860731236,2,52,8,2022-02-03 14:21:01
3203537797,2,73,5,2022-02-03 14:21:01
3203537797,3,2,5,2022-02-03 14:21:01
1883529799,1,1,30447,2022-02-03 14:21:01
3203537797,1,0,6,2022-02-03 14:21:01
3514791709,1,1,0,2022-02-03 14:21:01
1595423067,2,42,6,2022-02-03 14:21:01
778525467,1,1,6,2022-02-03 14:21:01
1521931006,1,0,8,2022-02-03 14:21:01
3024560399,2,85,22,2022-02-03 14:21:01
1581538824,2,6,16,2022-02-03 14:21:01
1581538824,3,1,16,2022-02-03 14:21:01
690865977,2,4,10,2022-02-03 14:21:01
824496331,2,10,11,2022-02-03 14:21:01
824496331,3,6,11,2022-02-03 14:21:01
824496331,1,0,12,2022-02-03 14:21:01
2475180987,2,15,18,2022-02-03 14:21:01
1011117415,2,7,5,2022-02-03 14:21:01
1011117415,3,6,5,2022-02-03 14:21:01
690186947,1,0,4,2022-02-03 14:21:01
690186947,2,2,5,2022-02-03 14:21:01
1211236364,2,7,11,2022-02-03 14:21:01
1211236364,3,3,11,2022-02-03 14:21:01
3514791709,1,1,0,2022-02-03 14:21:01
1401818000,2,42,24,2022-02-03 14:21:01
2078767220,2,159,5,2022-02-03 14:21:01
2078767220,3,52,5,2022-02-03 14:21:01
1211236364,1,0,14,2022-02-03 14:21:01
1860731236,2,28,13,2022-02-03 14:21:01
1741984113,1,1,8,2022-02-03 14:21:01
3254237106,2,1,5,2022-02-03 14:21:01
1011117415,1,0,10,2022-02-03 14:21:01
711839916,1,0,5,2022-02-03 14:21:01
3142579397,2,8,11,2022-02-03 14:21:01
3142579397,3,1,11,2022-02-03 14:21:01
1869182834,2,60,19,2022-02-03 14:21:01
3142579397,1,0,20,2022-02-03 14:21:01
2475180429,2,3,10,2022-02-03 14:21:01
1549968095,2,68,22,2022-02-03 14:21:01
1549968095,3,8,22,2022-02-03 14:21:01
690186947,2,8,5,2022-02-03 14:21:01
690865977,1,0,16,2022-02-03 14:21:01
1412845629,2,21,5,2022-02-03 14:21:01
1925891209,2,4,6,2022-02-03 14:21:01
1581538824,1,0,26,2022-02-03 14:21:01
690865977,2,4,15,2022-02-03 14:21:01
690865977,3,1,15,2022-02-03 14:21:01
1736536066,1,1,7,2022-02-03 14:21:01
1925891209,1,0,13,2022-02-03 14:21:01
1581538824,2,5,21,2022-02-03 14:21:01
1055344764,2,25,10,2022-02-03 14:21:01
1055344764,2,2,5,2022-02-03 14:21:01
1055344764,2,13,10,2022-02-03 14:21:01
1055344764,2,25,15,2022-02-03 14:21:01
1055344764,2,12,10,2022-02-03 14:21:01
1055344764,2,24,15,2022-02-03 14:21:01
1055344764,2,24,20,2022-02-03 14:21:01
2118006254,2,22,13,2022-02-03 14:21:01
1055344764,2,25,15,2022-02-03 14:21:01
1055344764,2,25,20,2022-02-03 14:21:01
1401818000,2,56,29,2022-02-03 14:21:01
3254237106,1,0,11,2022-02-03 14:21:01
2981701834,2,1,11,2022-02-03 14:21:01
786138169,1,0,11,2022-02-03 14:21:01
2773783182,2,2,5,2022-02-03 14:21:01
3254237106,2,4,10,2022-02-03 14:21:01
3254237106,3,1,10,2022-02-03 14:21:01
620707349,2,2,8,2022-02-03 14:21:01
1860731236,2,18,18,2022-02-03 14:21:01
1860731236,3,7,18,2022-02-03 14:21:01
786138169,2,5,10,2022-02-03 14:21:01
786138169,3,2,10,2022-02-03 14:21:01
3514791709,1,1,0,2022-02-03 14:21:01
1595423067,2,21,16,2022-02-03 14:21:01
1412845629,2,25,10,2022-02-03 14:21:01
1031589779,2,74,7,2022-02-03 14:21:01
991799782,2,15,7,2022-02-03 14:21:01
609467477,2,1,37,2022-02-03 14:21:01
609467477,3,1,37,2022-02-03 14:21:01
778525467,1,1,17,2022-02-03 14:21:01
1055344764,2,24,25,2022-02-03 14:21:01
3514791709,1,1,0,2022-02-03 14:21:01
1055344764,2,25,14,2022-02-03 14:21:01
1055344764,2,25,19,2022-02-03 14:21:01
1055344764,2,25,20,2022-02-03 14:21:01
1055344764,2,25,25,2022-02-03 14:21:01
2981701834,2,7,16,2022-02-03 14:21:01
1556780373,2,35,7,2022-02-03 14:21:01
2773783182,2,7,10,2022-02-03 14:21:01
2773783182,3,2,10,2022-02-03 14:21:01
3514796628,3,1,6,2022-02-03 14:21:01
2773783182,1,0,15,2022-02-03 14:21:01
3514791709,2,15,30,2022-02-03 14:21:01
3514791709,3,1,30,2022-02-03 14:21:01
991799782,2,54,12,2022-02-03 14:21:01
1449240919,2,2,5,2022-02-03 14:21:01
1449240919,3,3,5,2022-02-03 14:21:01
711839916,2,1,5,2022-02-03 14:21:01
1595423067,2,46,21,2022-02-03 14:21:01
1595423067,3,2,21,2022-02-03 14:21:01
1412845629,2,25,15,2022-02-03 14:21:01
1449240919,1,0,10,2022-02-03 14:21:01
3210888280,2,5,6,2022-02-03 14:21:01
3210888280,3,1,6,2022-02-03 14:21:01
3210888280,1,0,9,2022-02-03 14:21:01
1556780373,2,148,12,2022-02-03 14:21:01
837052326,2,37,6,2022-02-03 14:21:01
2981701834,2,9,21,2022-02-03 14:21:01
2981701834,3,4,21,2022-02-03 14:21:01
2981701834,1,0,27,2022-02-03 14:21:01
609467477,2,10,43,2022-02-03 14:21:01
609467477,3,1,43,2022-02-03 14:21:01
235824880,2,18,7,2022-02-03 14:21:01
1319128534,2,5,5,2022-02-03 14:21:01
1211236656,2,1,5,2022-02-03 14:21:01
3132318770,3,9,10,2022-02-03 14:21:01
2956699319,2,39,7,2022-02-03 14:21:01
991799782,2,99,17,2022-02-03 14:21:01
3132318770,2,30,10,2022-02-03 14:21:01
1908077037,1,0,6,2022-02-03 14:21:01
609467477,2,5,48,2022-02-03 14:21:01
1031589779,2,40,17,2022-02-03 14:21:01
1595423067,2,15,26,2022-02-03 14:21:01
1908077037,2,19,5,2022-02-03 14:21:01
1908077037,3,3,5,2022-02-03 14:21:01
3514791709,1,1,0,2022-02-03 14:21:01
1321078776,2,3,6,2022-02-03 14:21:01
1321078776,2,8,5,2022-02-03 14:21:01
837052326,2,187,11,2022-02-03 14:21:01
1552857352,2,4,6,2022-02-03 14:21:01
1556780373,2,20,17,2022-02-03 14:21:01
609467477,1,0,59,2022-02-03 14:21:01
2943264174,2,17,5,2022-02-03 14:21:01
2943264174,3,23,5,2022-02-03 14:21:01
235824880,2,78,12,2022-02-03 14:21:01
1319128534,1,0,12,2022-02-03 14:21:01
1211236656,1,0,11,2022-02-03 14:21:01
1211236656,2,6,10,2022-02-03 14:21:01
1211236656,3,2,10,2022-02-03 14:21:01
1319128534,2,4,10,2022-02-03 14:21:01
1319128534,3,2,10,2022-02-03 14:21:01
3132318770,2,29,15,2022-02-03 14:21:01
1502882364,1,0,14,2022-02-03 14:21:01
3514791709,1,1,0,2022-02-03 14:21:01
2956699319,2,17,12,2022-02-03 14:21:01
3514791709,2,15,40,2022-02-03 14:21:01
991799782,2,81,22,2022-02-03 14:21:01
1502882364,2,6,10,2022-02-03 14:21:01
1502882364,3,8,10,2022-02-03 14:21:01
1031589779,2,42,22,2022-02-03 14:21:01
3281758535,1,0,42,2022-02-03 14:21:01
3514796628,3,1,16,2022-02-03 14:21:01
3143579873,2,4,5,2022-02-03 14:21:01
824518455,2,5,5,2022-02-03 14:21:01
3281758535,2,46,41,2022-02-03 14:21:01
3281758535,3,28,41,2022-02-03 14:21:01
1389487396,2,10,5,2022-02-03 14:21:01
1321078776,2,25,11,2022-02-03 14:21:01
837052326,2,177,16,2022-02-03 14:21:01
1321078776,2,23,10,2022-02-03 14:21:01
693913140,2,1,5,2022-02-03 14:21:01
2956223029,2,3,15,2022-02-03 14:21:01
1389487396,2,8,5,2022-02-03 14:21:01
2943264174,1,0,10,2022-02-03 14:21:01
1556780373,2,86,22,2022-02-03 14:21:01
235824880,2,11,17,2022-02-03 14:21:01
609467477,2,9,54,2022-02-03 14:21:01
3514791709,1,1,0,2022-02-03 14:21:01
3143579873,1,0,11,2022-02-03 14:21:01
824518455,1,0,3,2022-02-03 14:21:01
2956699319,2,27,17,2022-02-03 14:21:01
2475181055,2,4,8,2022-02-03 14:21:01
1735359231,1,1,8,2022-02-03 14:21:01
3143579873,2,4,10,2022-02-03 14:21:01
3143579873,3,2,10,2022-02-03 14:21:01
1556780373,1,1,61539,2022-02-03 14:21:01
693913140,1,0,4,2022-02-03 14:21:01
824518455,3,22,5,2022-02-03 14:21:01
1389487396,2,25,10,2022-02-03 14:21:01
3282982122,1,0,13,2022-02-03 14:21:01
3282982122,3,1,10,2022-02-03 14:21:01
3282982122,2,5,10,2022-02-03 14:21:01
1321078776,2,25,16,2022-02-03 14:21:01
837052326,2,177,21,2022-02-03 14:21:01
1321078776,2,24,15,2022-02-03 14:21:01
2956223029,2,6,20,2022-02-03 14:21:01
1389487396,2,26,10,2022-02-03 14:21:01
3132318770,2,30,20,2022-02-03 14:21:01
609467477,2,4,59,2022-02-03 14:21:01
609467477,1,0,70,2022-02-03 14:21:01
609467477,3,1,59,2022-02-03 14:21:01
693913140,2,47,5,2022-02-03 14:22:01
693913140,3,15,5,2022-02-03 14:22:01
235824880,2,58,22,2022-02-03 14:22:01
3132318770,1,0,44,2022-02-03 14:22:01
3049039144,2,2,6,2022-02-03 14:22:01
3132318770,2,29,25,2022-02-03 14:22:01
2956699319,2,60,22,2022-02-03 14:22:01
2956699319,3,6,22,2022-02-03 14:22:01
1887915921,2,11,5,2022-02-03 14:22:01
3455941505,2,3,11,2022-02-03 14:22:01
824518455,2,51,5,2022-02-03 14:22:01
1892016610,2,7,5,2022-02-03 14:22:01
3049039144,1,0,11,2022-02-03 14:22:01
1389487396,2,25,15,2022-02-03 14:22:01
3567534129,2,13,6,2022-02-03 14:22:01
3567534129,2,22,7,2022-02-03 14:22:01
1389487396,2,25,15,2022-02-03 14:22:01
2956223029,2,5,25,2022-02-03 14:22:01
2956223029,3,1,25,2022-02-03 14:22:01
2989388550,2,124,5,2022-02-03 14:22:01
3455941505,1,0,15,2022-02-03 14:22:01
1892016610,1,0,1,2022-02-03 14:22:01
1738523180,2,29,5,2022-02-03 14:22:01
1595747429,2,8,13,2022-02-03 14:22:01
1483087910,1,0,20,2022-02-03 14:22:01
1483087910,2,10,16,2022-02-03 14:22:01
1483087910,3,1,16,2022-02-03 14:22:01
609467477,2,3,64,2022-02-03 14:22:01
3753795422,2,7,10,2022-02-03 14:22:01
1887915921,1,0,3,2022-02-03 14:22:01
3035733105,2,4,9,2022-02-03 14:22:01
3035733105,3,1,9,2022-02-03 14:22:01
2956699319,2,29,27,2022-02-03 14:22:01
1732651829,3,1,12,2022-02-03 14:22:01
3567534129,2,7,5,2022-02-03 14:22:01
1887915921,3,18,5,2022-02-03 14:22:01
2956223029,1,0,39,2022-02-03 14:22:01
1738523180,1,0,3,2022-02-03 14:22:01
1732651829,1,0,20,2022-02-03 14:22:01
3567534129,2,8,5,2022-02-03 14:22:01
3753795422,1,0,17,2022-02-03 14:22:01
3315527978,2,41,5,2022-02-03 14:22:01
3315527978,3,10,5,2022-02-03 14:22:01
3567534129,2,25,11,2022-02-03 14:22:01
3567534129,2,25,12,2022-02-03 14:22:01
634790633,2,45,5,2022-02-03 14:22:01
634790633,3,20,5,2022-02-03 14:22:01
94705761,2,98,5,2022-02-03 14:22:01
89713886,2,4,59,2022-02-03 14:22:01
89713886,3,1,59,2022-02-03 14:22:01
1887915921,2,23,5,2022-02-03 14:22:01
2956223029,2,3,31,2022-02-03 14:22:01
634790633,1,0,6,2022-02-03 14:22:01
609467477,2,8,69,2022-02-03 14:22:01
2475180274,2,1,10,2022-02-03 14:22:01
3132318770,2,30,30,2022-02-03 14:22:01
3132318770,3,9,30,2022-02-03 14:22:01
858054501,2,2,6,2022-02-03 14:22:01
1595747429,2,1,20,2022-02-03 14:22:01
3567534129,2,25,10,2022-02-03 14:22:01
93277634,2,34,10,2022-02-03 14:22:01
3567534129,2,7,5,2022-02-03 14:22:01
608482128,2,1,18,2022-02-03 14:22:01
1908315981,1,1,8,2022-02-03 14:22:01
3567534129,2,24,10,2022-02-03 14:22:01
762834830,2,1,6,2022-02-03 14:22:01
3035733105,2,6,14,2022-02-03 14:22:01
714709160,2,1,19,2022-02-03 14:22:01
1908315981,2,13,7,2022-02-03 14:22:01
2989388550,2,155,15,2022-02-03 14:22:01
824572080,2,4,10,2022-02-03 14:22:01
824572080,3,2,10,2022-02-03 14:22:01
774455653,2,15,5,2022-02-03 14:22:01
824572080,1,0,14,2022-02-03 14:22:01
1297572366,2,9,20,2022-02-03 14:22:01
1297572366,2,8,25,2022-02-03 14:22:01
609467477,2,4,74,2022-02-03 14:22:01
1595747429,2,34,25,2022-02-03 14:22:01
3035733105,2,5,19,2022-02-03 14:22:01
762834830,1,0,17,2022-02-03 14:22:01
692690482,2,1,18,2022-02-03 14:22:01
692690482,3,1,18,2022-02-03 14:22:01
762834830,2,6,11,2022-02-03 14:22:01
762834830,3,1,11,2022-02-03 14:22:01
2596961527,2,1,16,2022-02-03 14:22:01
93277634,2,2,18,2022-02-03 14:22:01
692690482,1,0,58,2022-02-03 14:22:01
89713886,1,0,97,2022-02-03 14:22:01
89713886,2,2,70,2022-02-03 14:22:01
714709160,2,6,25,2022-02-03 14:22:01
609467477,1,0,87,2022-02-03 14:22:01
94705761,2,109,15,2022-02-03 14:22:01
2989388550,2,14,20,2022-02-03 14:22:01
608482128,2,1,24,2022-02-03 14:22:01
609467477,2,3,80,2022-02-03 14:22:01
609467477,3,1,72,2022-02-03 14:22:01
609467477,3,1,80,2022-02-03 14:22:01
609467477,2,3,69,2022-02-03 14:22:01
609467477,3,1,69,2022-02-03 14:22:01
609467477,2,2,64,2022-02-03 14:22:01
996273257,1,1,21,2022-02-03 14:22:01
609467477,3,1,64,2022-02-03 14:22:01
2475180358,2,2,11,2022-02-03 14:22:01
2475180475,2,3,10,2022-02-03 14:22:01
3250352392,1,0,13,2022-02-03 14:22:01
1598484783,2,3,5,2022-02-03 14:22:01
1307868742,2,3,5,2022-02-03 14:22:01
93277634,2,34,23,2022-02-03 14:22:01
93277634,3,1,23,2022-02-03 14:22:01
3250352392,2,8,10,2022-02-03 14:22:01
3250352392,3,8,10,2022-02-03 14:22:01
3035733105,2,4,25,2022-02-03 14:22:01
3035733105,1,0,35,2022-02-03 14:22:01
3001826406,2,45,12,2022-02-03 14:22:01
714709160,1,0,34,2022-02-03 14:22:01
714709160,2,6,30,2022-02-03 14:22:01
714709160,3,1,30,2022-02-03 14:22:01
94705761,2,158,20,2022-02-03 14:22:01
2989388550,2,12,25,2022-02-03 14:22:01
2955880316,2,26,5,2022-02-03 14:22:01
